ac,eng,mass,distance,fuel,time
b37m,CFM56-5B6,60630,1250,3710,95
b37m,CFM56-5B6,60630,1776,5230,134
b37m,CFM56-5B6,60630,2301,6740,172
b37m,CFM56-5B6,60630,2827,8240,210
b37m,CFM56-5B6,60630,3352,9660,250
b37m,CFM56-5B6,60630,3878,11070,289
b37m,CFM56-5B6,60630,4403,12490,328
b37m,CFM56-5B6,60630,4929,13980,367
b37m,CFM56-5B6,61960,1250,3750,95
b37m,CFM56-5B6,61960,1776,5290,133
b37m,CFM56-5B6,61960,2301,6830,171
b37m,CFM56-5B6,61960,2827,8320,210
b37m,CFM56-5B6,61960,3352,9760,249
b37m,CFM56-5B6,61960,3878,11200,288
b37m,CFM56-5B6,61960,4403,12680,328
b37m,CFM56-5B6,61960,4929,14200,367
b37m,CFM56-5B6,63280,1250,3790,94
b37m,CFM56-5B6,63280,1776,5350,132
b37m,CFM56-5B6,63280,2301,6930,171
b37m,CFM56-5B6,63280,2827,8410,209
b37m,CFM56-5B6,63280,3878,11310,288
b37m,CFM56-5B6,63280,4403,12880,327
b37m,CFM56-5B6,63280,4929,14440,366
b37m,CFM56-5B6,64610,1776,5410,132
b37m,CFM56-5B6,64610,2301,7000,170
b37m,CFM56-5B6,64610,2827,8490,209
b37m,CFM56-5B6,64610,3352,9960,248
b37m,CFM56-5B6,64610,3878,11450,288
b37m,CFM56-5B6,64610,4403,13060,327
b37m,CFM56-5B6,64610,4929,14680,366
b37m,CFM56-5B6,65940,2301,7060,170
b37m,CFM56-5B6,65940,2827,8550,209
b37m,CFM56-5B6,65940,3352,10050,247
b37m,CFM56-5B6,65940,3878,11620,287
b37m,CFM56-5B6,65940,4403,13270,326
b37m,CFM56-5B6,65940,4929,14950,365
b37m,CFM56-5B6,67260,2827,8630,208
b37m,CFM56-5B6,67260,3352,10130,246
b37m,CFM56-5B6,67260,3878,11770,286
b37m,CFM56-5B6,67260,4403,13490,325
b37m,CFM56-5B6,67260,4929,15180,364
b37m,CFM56-5B6,68590,3352,10220,246
b37m,CFM56-5B6,68590,3878,11870,285
b37m,CFM56-5B6,68590,4403,13680,324
b37m,CFM56-5B6,68590,4929,15370,363
b37m,CFM56-5B6,69920,3352,10300,245
b37m,CFM56-5B6,69920,3878,12010,284
b37m,CFM56-5B6,69920,4403,13810,323
b37m,CFM56-5B6,69920,4929,15540,363
b37m,CFM56-5B6,71240,3878,12160,284
b37m,CFM56-5B6,71240,4403,14000,322
b37m,CFM56-5B6,71240,4929,15730,361
b37m,CFM56-5B6,72570,4403,14200,322
b37m,CFM56-5B6,72570,4929,15900,361
b37m,CFM56-5B6,73890,4929,16080,360
b37m,V2500-A1,54000,725,2130,59
b37m,V2500-A1,54000,1250,3610,97
b37m,V2500-A1,54000,1776,5060,135
b37m,V2500-A1,54000,2301,6510,173
b37m,V2500-A1,54000,2827,7930,210
b37m,V2500-A1,55330,725,2160,58
b37m,V2500-A1,55330,1250,3640,96
b37m,V2500-A1,55330,1776,5120,134
b37m,V2500-A1,55330,2301,6580,172
b37m,V2500-A1,55330,2827,8030,210
b37m,V2500-A1,55330,3352,9440,249
b37m,V2500-A1,56650,725,2180,58
b37m,V2500-A1,56650,1250,3680,96
b37m,V2500-A1,56650,1776,5170,134
b37m,V2500-A1,56650,2301,6650,172
b37m,V2500-A1,56650,2827,8120,210
b37m,V2500-A1,56650,3352,9540,249
b37m,V2500-A1,56650,3878,10960,288
b37m,V2500-A1,57980,725,2200,58
b37m,V2500-A1,57980,1250,3720,96
b37m,V2500-A1,57980,1776,5230,134
b37m,V2500-A1,57980,2301,6730,172
b37m,V2500-A1,57980,2827,8230,210
b37m,V2500-A1,57980,3352,9650,249
b37m,V2500-A1,57980,3878,11070,288
b37m,V2500-A1,57980,4403,12470,328
b37m,V2500-A1,59310,725,2220,58
b37m,V2500-A1,59310,1250,3760,96
b37m,V2500-A1,59310,1776,5290,134
b37m,V2500-A1,59310,2301,6810,172
b37m,V2500-A1,59310,2827,8330,210
b37m,V2500-A1,59310,3352,9760,249
b37m,V2500-A1,59310,3878,11190,288
b37m,V2500-A1,59310,4403,12600,327
b37m,V2500-A1,59310,4929,14070,367
b37m,V2500-A1,60630,1250,3800,95
b37m,V2500-A1,60630,1776,5350,133
b37m,V2500-A1,60630,2301,6890,171
b37m,V2500-A1,60630,2827,8420,210
b37m,V2500-A1,60630,3352,9870,249
b37m,V2500-A1,60630,3878,11320,288
b37m,V2500-A1,60630,4403,12750,327
b37m,V2500-A1,60630,4929,14270,366
