ac,eng,mass,distance,fuel,time
e170,CFM56-5A3,31620,757,1380,58
e170,CFM56-5A3,31620,1036,1880,78
e170,CFM56-5A3,31620,1315,2370,98
e170,CFM56-5A3,31620,1594,2860,118
e170,CFM56-5A3,31620,1873,3350,139
e170,CFM56-5A3,31620,2152,3830,159
e170,CFM56-5A3,31620,2431,4320,180
e170,CFM56-5A3,31620,2710,4790,201
e170,CFM56-5A3,32070,757,1390,57
e170,CFM56-5A3,32070,1036,1890,78
e170,CFM56-5A3,32070,1315,2380,98
e170,CFM56-5A3,32070,1594,2890,117
e170,CFM56-5A3,32070,1873,3360,138
e170,CFM56-5A3,32070,2152,3850,159
e170,CFM56-5A3,32070,2431,4340,180
e170,CFM56-5A3,32070,2710,4810,200
e170,CFM56-5A3,32520,757,1400,57
e170,CFM56-5A3,32520,1036,1900,78
e170,CFM56-5A3,32520,1315,2400,98
e170,CFM56-5A3,32520,1594,2900,117
e170,CFM56-5A3,32520,1873,3400,137
e170,CFM56-5A3,32520,2152,3870,159
e170,CFM56-5A3,32520,2431,4360,180
e170,CFM56-5A3,32520,2710,4840,200
e170,CFM56-5A3,32960,757,1400,57
e170,CFM56-5A3,32960,1315,2410,97
e170,CFM56-5A3,32960,1594,2910,117
e170,CFM56-5A3,32960,1873,3410,137
e170,CFM56-5A3,32960,2152,3890,158
e170,CFM56-5A3,32960,2431,4390,179
e170,CFM56-5A3,32960,2710,4860,200
e170,CFM56-5A3,33410,1036,1920,78
e170,CFM56-5A3,33410,1315,2420,97
e170,CFM56-5A3,33410,1594,2920,117
e170,CFM56-5A3,33410,1873,3420,137
e170,CFM56-5A3,33410,2152,3920,157
e170,CFM56-5A3,33410,2431,4410,179
e170,CFM56-5A3,33410,2710,4890,200
e170,CFM56-5A3,33860,1315,2430,97
e170,CFM56-5A3,33860,1594,2930,117
e170,CFM56-5A3,33860,1873,3430,137
e170,CFM56-5A3,33860,2152,3940,157
e170,CFM56-5A3,33860,2431,4430,179
e170,CFM56-5A3,33860,2710,4910,199
e170,CFM56-5B4,25370,200,380,16
e170,CFM56-5B4,25370,478,850,38
e170,CFM56-5B4,25370,757,1290,58
e170,CFM56-5B4,25370,1036,1740,78
e170,CFM56-5B4,25370,1315,2190,98
e170,CFM56-5B4,25370,1594,2640,118
e170,CFM56-5B4,25370,1873,3080,139
e170,CFM56-5B4,25370,2152,3520,159
e170,CFM56-5B4,25370,2431,3960,180
e170,CFM56-5B4,25810,200,380,16
e170,CFM56-5B4,25810,478,850,38
e170,CFM56-5B4,25810,757,1300,58
e170,CFM56-5B4,25810,1036,1750,78
e170,CFM56-5B4,25810,1315,2200,98
e170,CFM56-5B4,25810,1594,2650,118
e170,CFM56-5B4,25810,1873,3090,139
e170,CFM56-5B4,25810,2152,3540,159
e170,CFM56-5B4,25810,2431,3980,180
e170,CFM56-5B4,25810,2710,4420,201
e170,CFM56-5B4,26260,200,380,16
e170,CFM56-5B4,26260,478,850,38
e170,CFM56-5B4,26260,757,1300,58
e170,CFM56-5B4,26260,1036,1760,78
e170,CFM56-5B4,26260,1315,2210,98
e170,CFM56-5B4,26260,1594,2660,118
e170,CFM56-5B4,26260,1873,3110,139
e170,CFM56-5B4,26260,2152,3550,159
e170,CFM56-5B4,26260,2431,4000,180
e170,CFM56-5B4,26260,2710,4430,201
e170,CFM56-5B4,26710,200,380,16
e170,CFM56-5B4,26710,478,850,38
e170,CFM56-5B4,26710,757,1310,58
e170,CFM56-5B4,26710,1036,1760,78
e170,CFM56-5B4,26710,1315,2220,98
e170,CFM56-5B4,26710,1594,2670,118
e170,CFM56-5B4,26710,1873,3120,139
e170,CFM56-5B4,26710,2152,3570,159
e170,CFM56-5B4,26710,2431,4010,180
e170,CFM56-5B4,26710,2710,4450,201
e170,CFM56-5B4,27160,200,380,16
e170,CFM56-5B4,27160,478,860,37
e170,CFM56-5B4,27160,757,1310,57
e170,CFM56-5B4,27160,1036,1770,78
e170,CFM56-5B4,27160,1315,2220,98
e170,CFM56-5B4,27160,1594,2680,118
e170,CFM56-5B4,27160,1873,3130,139
e170,CFM56-5B4,27160,2152,3580,159
e170,CFM56-5B4,27160,2431,4030,180
e170,CFM56-5B4,27160,2710,4470,201
e170,CFM56-5B4,27600,200,380,16
e170,CFM56-5B4,27600,478,860,37
e170,CFM56-5B4,27600,757,1320,57
e170,CFM56-5B4,27600,1036,1780,78
e170,CFM56-5B4,27600,1315,2230,98
e170,CFM56-5B4,27600,1594,2690,118
e170,CFM56-5B4,27600,1873,3140,139
e170,CFM56-5B4,27600,2152,3600,159
e170,CFM56-5B4,27600,2431,4050,180
e170,CFM56-5B4,27600,2710,4490,201
e170,CFM56-5B4,28050,200,380,16
e170,CFM56-5B4,28050,478,860,37
e170,CFM56-5B4,28050,757,1320,57
e170,CFM56-5B4,28050,1036,1780,78
e170,CFM56-5B4,28050,1315,2240,98
e170,CFM56-5B4,28050,1594,2700,118
e170,CFM56-5B4,28050,1873,3160,138
e170,CFM56-5B4,28050,2152,3610,159
e170,CFM56-5B4,28050,2431,4060,180
e170,CFM56-5B4,28050,2710,4510,201
e170,CFM56-5B4,28500,200,380,16
e170,CFM56-5B4,28500,478,860,37
e170,CFM56-5B4,28500,757,1330,57
e170,CFM56-5B4,28500,1036,1790,78
e170,CFM56-5B4,28500,1315,2250,98
e170,CFM56-5B4,28500,1594,2710,118
e170,CFM56-5B4,28500,1873,3170,138
e170,CFM56-5B4,28500,2152,3630,159
e170,CFM56-5B4,28500,2431,4080,180
e170,CFM56-5B4,28500,2710,4530,201
e170,CFM56-5B4,28940,200,380,16
e170,CFM56-5B4,28940,478,870,37
e170,CFM56-5B4,28940,757,1330,57
e170,CFM56-5B4,28940,1036,1800,78
e170,CFM56-5B4,28940,1315,2260,98
e170,CFM56-5B4,28940,1594,2720,118
e170,CFM56-5B4,28940,1873,3190,138
e170,CFM56-5B4,28940,2152,3640,159
