ac,eng,mass,distance,fuel
a333,V2527E-A5,147340,3103,22400
a333,V2527E-A5,152190,2135,15900
a333,V2527E-A5,152190,3103,22800
a333,V2527E-A5,152190,4071,29780
a333,V2527E-A5,157050,2135,16160
a333,V2527E-A5,157050,3103,23210
a333,V2527E-A5,157050,4071,30070
a333,V2527E-A5,161900,2135,16420
a333,V2527E-A5,161900,3103,23610
a333,V2527E-A5,161900,4071,30600
a333,V2527E-A5,161900,5039,37560
a333,V2527E-A5,166760,2135,16690
a333,V2527E-A5,166760,3103,24110
a333,V2527E-A5,166760,4071,31130
a333,V2527E-A5,166760,5039,38030
a333,V2527E-A5,171610,2135,16960
a333,V2527E-A5,171610,3103,24490
a333,V2527E-A5,171610,4071,31800
a333,V2527E-A5,171610,5039,38840
a333,V2527E-A5,171610,6007,46310
a333,V2527E-A5,176470,2135,17240
a333,V2527E-A5,176470,3103,24890
a333,V2527E-A5,176470,4071,32310
a333,V2527E-A5,176470,5039,39340
a333,V2527E-A5,176470,6007,47110
a333,V2527E-A5,176470,6975,54020
a333,V2527E-A5,181320,2135,17520
a333,V2527E-A5,181320,3103,25290
a333,V2527E-A5,181320,4071,32820
a333,V2527E-A5,181320,5039,40140
a333,V2527E-A5,181320,6007,47930
a333,V2527E-A5,181320,6975,55040
a333,V2527E-A5,186180,2135,17810
a333,V2527E-A5,186180,3103,25700
a333,V2527E-A5,186180,4071,33340
a333,V2527E-A5,186180,5039,40770
a333,V2527E-A5,186180,6007,47850
a333,V2527E-A5,186180,7943,62410
a333,V2527E-A5,191030,2135,18100
a333,V2527E-A5,191030,3103,26110
a333,V2527E-A5,191030,4071,33870
a333,V2527E-A5,191030,5039,41410
a333,V2527E-A5,191030,6007,48680
a333,V2527E-A5,191030,6975,56660
a333,V2527E-A5,191030,7943,63570
a333,V2527E-A5,195890,2135,18410
a333,V2527E-A5,195890,3103,26540
a333,V2527E-A5,195890,4071,34420
a333,V2527E-A5,195890,5039,42060
a333,V2527E-A5,195890,6007,49560
a333,V2527E-A5,195890,6975,56650
a333,V2527E-A5,195890,7943,65270
a333,V2527E-A5,195890,8911,71700
a333,V2527E-A5,200740,2135,18720
a333,V2527E-A5,200740,3103,26980
a333,V2527E-A5,200740,4071,34980
a333,V2527E-A5,200740,5039,42740
a333,V2527E-A5,200740,6007,50340
a333,V2527E-A5,200740,6975,58130
a333,V2527E-A5,200740,8911,73110
a333,V2527E-A5,205600,2135,19060
a333,V2527E-A5,205600,3103,27430
a333,V2527E-A5,205600,4071,35550
a333,V2527E-A5,205600,5039,43420
a333,V2527E-A5,205600,7943,66260
a333,V2527E-A5,205600,8911,74610
a333,V2527E-A5,210450,3103,27930
a333,V2527E-A5,210450,4071,36140
a333,V2527E-A5,210450,5039,44130
a333,V2527E-A5,210450,6007,51960
a333,V2527E-A5,210450,7943,67660
a333,V2527E-A5,210450,8911,76290
a333,V2527E-A5,215310,3103,28480
a333,V2527E-A5,215310,4071,36840
a333,V2527E-A5,215310,5039,44940
a333,V2527E-A5,215310,6007,52850
a333,V2527E-A5,215310,6975,60430
a333,V2527E-A5,215310,7943,68800
a333,V2527E-A5,215310,8911,78110
a333,V2527E-A5,220160,4071,37670
a333,V2527E-A5,220160,5039,45950
a333,V2527E-A5,220160,6007,54060
a333,V2527E-A5,220160,6975,61780
a333,V2527E-A5,220160,7943,70270
a333,V2527E-A5,220160,8911,80630
a333,V2527E-A5,225020,4071,38720
